49,CHN,China,5,Gansu,34,Jiuquan,Dìjíshì,Prefecture City,酒泉市,Jiǔquán
49,CHN,China,5,Gansu,35,Lanzhou,Dìjíshì,Prefecture City,兰州市,Lánzhōu
49,CHN,China,5,Gansu,36,Linxia Hui,Zìzhìzhou,Autonomous Prefecture,临夏回族自治州,Línxià Huizù
49,CHN,China,5,Gansu,37,Longnan,Dìjíshì,Prefecture City,陇南市,Lǒngnán
49,CHN,China,5,Gansu,38,Pingliang,Dìjíshì,Prefecture City,平凉市,Píngliáng
49,CHN,China,5,Gansu,39,Qingyang,Dìjíshì,Prefecture City,庆阳市,Qìngyáng
49,CHN,China,5,Gansu,40,Tianshui,Dìjíshì,Prefecture City,天水市,Tiānshuǐ
49,CHN,China,5,Gansu,41,Wuwei,Dìjíshì,Prefecture City,武威市,Wǔwēi
49,CHN,China,5,Gansu,42,Zhangye,Dìjíshì,Prefecture City,张掖市,Zhāngyè
49,CHN,China,6,Guangdong,43,Chaozhou,Dìjíshì,Prefecture City,潮州市,Cháozhōu
49,CHN,China,6,Guangdong,44,Dongguan,Dìjíshì,Prefecture City,东莞市,Dōngguǎn
49,CHN,China,6,Guangdong,45,Foshan,Dìjíshì,Prefecture City,佛山市,Fóshān
49,CHN,China,6,Guangdong,46,Guangzhou,Dìjíshì,Prefecture City,广州市,Guǎngzhōu
49,CHN,China,6,Guangdong,47,Heyuan,Dìjíshì,Prefecture City,河源市,Héyuán
49,CHN,China,6,Guangdong,48,Huizhou,Dìjíshì,Prefecture City,惠州市,Huìzhōu
49,CHN,China,6,Guangdong,49,Jiangmen,Dìjíshì,Prefecture City,江门市,Jiāngmén
49,CHN,China,6,Guangdong,50,Jieyang,Dìjíshì,Prefecture City,揭阳市,Jiēyáng
49,CHN,China,6,Guangdong,51,Maoming,Dìjíshì,Prefecture City,茂名市,Màomíng
49,CHN,China,6,Guangdong,52,Meizhou,Dìjíshì,Prefecture City,梅州市,Méizhōu
49,CHN,China,6,Guangdong,53,Qingyuan,Dìjíshì,Prefecture City,清远市,Qīngyuǎn
49,CHN,China,6,Guangdong,54,Shantou,Dìjíshì,Prefecture City,汕头市,Shàntóu
49,CHN,China,6,Guangdong,55,Shanwei,Dìjíshì,Prefecture City,汕尾市,Shànwěi
49,CHN,China,6,Guangdong,56,Shaoguan,Dìjíshì,Prefecture City,韶关市,Sháoguān
49,CHN,China,6,Guangdong,57,Shenzhen,Dìjíshì,Prefecture City,深圳市,Shēnzhèn
49,CHN,China,6,Guangdong,58,Yangjiang,Dìjíshì,Prefecture City,阳江市,Yángjiāng
49,CHN,China,6,Guangdong,59,Yunfu,Dìjíshì,Prefecture City,云浮市,Yúnfú
49,CHN,China,6,Guangdong,60,Zhanjiang,Dìjíshì,Prefecture City,湛江市,Zhànjiāng
49,CHN,China,6,Guangdong,61,Zhaoqing,Dìjíshì,Prefecture City,肇庆市,Zhàoqìng
49,CHN,China,6,Guangdong,62,Zhongshan,Dìjíshì,Prefecture City,中山市,Zhōngshān
49,CHN,China,6,Guangdong,63,Zhuhai,Dìjíshì,Prefecture City,珠海市,Zhūhǎi
49,CHN,China,7,Guangxi,64,Baise,Dìjíshì,Prefecture City,百色市,Bǎisè
49,CHN,China,7,Guangxi,65,Beihai,Dìjíshì,Prefecture City,北海市,Běihǎi
49,CHN,China,7,Guangxi,66,Chongzuo,Dìjíshì,Prefecture City,崇左市,Chóngzuǒ
49,CHN,China,7,Guangxi,67,Fangchenggang,Dìjíshì,Prefecture City,防城港市,Fángchénggǎng
49,CHN,China,7,Guangxi,68,Guigang,Dìjíshì,Prefecture City,贵港市,Guìgǎng
49,CHN,China,7,Guangxi,69,Guilin,Dìjíshì,Prefecture City,桂林市,Guìlín
49,CHN,China,7,Guangxi,70,Hechi,Dìjíshì,Prefecture City,河池市,Héchí
49,CHN,China,7,Guangxi,71,Hezhou,Dìjíshì,Prefecture City,贺州市,Hèzhōu
49,CHN,China,7,Guangxi,72,Laibin,Dìjíshì,Prefecture City,来宾市,Láibīn
49,CHN,China,7,Guangxi,73,Liuzhou,Dìjíshì,Prefecture City,柳州市,Liǔzhōu
49,CHN,China,7,Guangxi,74,Nanning,Dìjíshì,Prefecture City,南宁市,Nánníng
49,CHN,China,7,Guangxi,75,Qinzhou,Dìjíshì,Prefecture City,钦州市,Qīnzhōu
49,CHN,China,7,Guangxi,76,Wuzhou,Dìjíshì,Prefecture City,梧州市,Wúzhōu
49,CHN,China,7,Guangxi,77,Yulin,Dìjíshì,Prefecture City,玉林市,Yùlín
49,CHN,China,8,Guizhou,78,Anshun,Dìjíshì,Prefecture City,安顺市,Ānshùn
49,CHN,China,8,Guizhou,79,Bijie,Dìqu,Prefecture,毕节地区,Bìjié
49,CHN,China,8,Guizhou,80,Guiyang,Dìjíshì,Prefecture City,贵阳市,Guìyáng
49,CHN,China,8,Guizhou,81,Liupanshui,Dìjíshì,Prefecture City,六盘水市,Liùpánshuǐ
49,CHN,China,8,Guizhou,82,Qiandongnan Miao and Dong,Zìzhìzhou,Autonomous Prefecture,黔东南苗族侗族自治州,Qiándōngnán Miáozú|Dòngzú
49,CHN,China,8,Guizhou,83,Qiannan Buyei and Miao,Zìzhìzhou,Autonomous Prefecture,黔南布依族苗族自治州,Qiánnán Bùyīzú|Miáozú
49,CHN,China,8,Guizhou,84,Qianxinan Buyei and Miao,Zìzhìzhou,Autonomous Prefecture,黔西南布依族苗族自治州,Qiánxīnán Bùyīzú|Miáozú
49,CHN,China,8,Guizhou,85,Tongren,Dìqu,Prefecture,铜仁地区,Tóngrén
49,CHN,China,8,Guizhou,86,Zunyi,Dìjíshì,Prefecture City,遵义市,Zūnyì
49,CHN,China,9,Hainan,87,Haikou,Dìjíshì,Prefecture City,海口市,Hǎikǒu
49,CHN,China,9,Hainan,88,Hainan,Dìqu,Prefecture,海南,Hǎinán
49,CHN,China,9,Hainan,89,Sanya,Dìjíshì,Prefecture City,三亚市,Sānyà
49,CHN,China,10,Hebei,90,Baoding,Dìjíshì,Prefecture City,保定市,Bǎodìng
49,CHN,China,10,Hebei,91,Cangzhou,Dìjíshì,Prefecture City,沧州市,Cāngzhōu
49,CHN,China,10,Hebei,92,Chengde,Dìjíshì,Prefecture City,承德市,Chéngdé
49,CHN,China,10,Hebei,93,Handan,Dìjíshì,Prefecture City,邯郸市,Hándān
49,CHN,China,10,Hebei,94,Hengshui,Dìjíshì,Prefecture City,衡水市,Héngshuǐ
49,CHN,China,10,Hebei,95,Langfang,Dìjíshì,Prefecture City,廊坊市,Lángfáng
49,CHN,China,10,Hebei,96,Qinhuangdao,Dìjíshì,Prefecture City,秦皇岛市,Qínhuángdǎo
49,CHN,China,10,Hebei,97,Shijiazhuang,Dìjíshì,Prefecture City,石家庄市,Shíjiāzhuāng
49,CHN,China,10,Hebei,98,Tangshan,Dìjíshì,Prefecture City,唐山市,Tángshān
49,CHN,China,10,Hebei,99,Xingtai,Dìjíshì,Prefecture City,邢台市,Xíngtái
49,CHN,China,10,Hebei,100,Zhangjiakou,Dìjíshì,Prefecture City,张家口市,Zhāngjiākǒu
49,CHN,China,11,Heilongjiang,101,Daqing,Dìjíshì,Prefecture City,大庆市,Dàqìng
49,CHN,China,11,Heilongjiang,102,Daxing'anling,Dìqu,Prefecture,大兴安岭地区,Dàxīng'ānlǐng
49,CHN,China,11,Heilongjiang,103,Harbin,Dìjíshì,Prefecture City,哈尔滨市,Hā'ěrbīn
49,CHN,China,11,Heilongjiang,104,Hegang,Dìjíshì,Prefecture City,鹤岗市,Hègǎng
49,CHN,China,11,Heilongjiang,105,Heihe,Dìjíshì,Prefecture City,黑河市,Hēihé
49,CHN,China,11,Heilongjiang,106,Jiamusi,Dìjíshì,Prefecture City,佳木斯市,Jiāmùsī
49,CHN,China,11,Heilongjiang,107,Jixi,Dìjíshì,Prefecture City,鸡西市,Jīxī
49,CHN,China,11,Heilongjiang,108,Mudanjiang,Dìjíshì,Prefecture City,牡丹江市,Mǔdānjiāng
49,CHN,China,11,Heilongjiang,109,Qiqihar,Dìjíshì,Prefecture City,齐齐哈尔市,Qíqíhā'ěr
49,CHN,China,11,Heilongjiang,110,Qitaihe,Dìjíshì,Prefecture City,七台河市,Qītáihé
49,CHN,China,11,Heilongjiang,111,Shuangyashan,Dìjíshì,Prefecture City,双鸭山市,Shuāngyāshān
49,CHN,China,11,Heilongjiang,112,Suihua,Dìjíshì,Prefecture City,绥化市,Suíhuà
49,CHN,China,11,Heilongjiang,113,Yichun,Dìjíshì,Prefecture City,伊春市,Yīchūn
49,CHN,China,12,Henan,114,Anyang,Dìjíshì,Prefecture City,安阳市,Ānyáng
49,CHN,China,12,Henan,115,Hebi,Dìjíshì,Prefecture City,鹤壁市,Hèbì
49,CHN,China,12,Henan,116,Jiaozuo,Dìjíshì,Prefecture City,焦作市,Jiāozuò
49,CHN,China,12,Henan,117,Jiyuan shi,Dìjíshì,Prefecture City,济源市,Jǐyuán
49,CHN,China,12,Henan,118,Kaifeng,Dìjíshì,Prefecture City,开封市,Kāifēng
49,CHN,China,12,Henan,119,Luohe,Dìjíshì,Prefecture City,漯河市,Luòhé
49,CHN,China,12,Henan,120,Luoyang,Dìjíshì,Prefecture City,洛阳市,Luòyáng
49,CHN,China,12,Henan,121,Nanyang,Dìjíshì,Prefecture City,南阳市,Nányáng
49,CHN,China,12,Henan,122,Pingdingshan,Dìjíshì,Prefecture City,平顶山市,Píngdǐngshān
49,CHN,China,12,Henan,123,Puyang,Dìjíshì,Prefecture City,濮阳市,Púyáng
49,CHN,China,12,Henan,124,Sanmenxia,Dìjíshì,Prefecture City,三门峡市,Sānménxiá
49,CHN,China,12,Henan,125,Shangqiu,Dìqu,Prefecture,商丘市,Shāngqiū Xiàn
49,CHN,China,12,Henan,126,Xinxiang,Dìjíshì,Prefecture City,新乡市,Xīnxiāng
49,CHN,China,12,Henan,127,Xinyang,Dìjíshì,Prefecture City,信阳市,Xìnyáng
49,CHN,China,12,Henan,128,Xuchang,Dìjíshì,Prefecture City,许昌市,Xǔchāng
49,CHN,China,12,Henan,129,Zhengzhou,Dìjíshì,Prefecture City,郑州市,Zhèngzhōu
49,CHN,China,12,Henan,130,Zhoukou,Dìjíshì,Prefecture City,周口市,Zhōukǒu
49,CHN,China,12,Henan,131,Zhumadian,Dìjíshì,Prefecture City,驻马店市,Zhùmǎdiàn
49,CHN,China,13,Hubei,132,Enshi Tujia and Miao,Zìzhìzhou,Autonomous Prefecture,恩施土家族苗族自治州,Ēnshī Tǔjiāzú|Miáozú
49,CHN,China,13,Hubei,133,Ezhou,Dìjíshì,Prefecture City,鄂州市,Èzhōu
49,CHN,China,13,Hubei,134,Huanggang,Dìjíshì,Prefecture City,黄冈市,Huánggāng
49,CHN,China,13,Hubei,135,Huangshi,Dìjíshì,Prefecture City,黄石市,Huángshí
49,CHN,China,13,Hubei,136,Jingmen,Dìjíshì,Prefecture City,荆门市,Jīngmén
49,CHN,China,13,Hubei,137,Jingzhou,Dìjíshì,Prefecture City,荆州市,Jīngzhōu
49,CHN,China,13,Hubei,138,Qianjiang,Dìjíshì,Prefecture City,潜江市,Qiánjiāng
49,CHN,China,13,Hubei,139,Shennongjia,Dìqu,Prefecture,神农架林区,Shénnóngjià Línqū
49,CHN,China,13,Hubei,140,Shiyan,Dìjíshì,Prefecture City,十堰市,Shíyàn
49,CHN,China,13,Hubei,141,Suizhou Shi,Dìjíshì,Prefecture City,随州市,Suízhōu
49,CHN,China,13,Hubei,142,Tianmen,Dìjíshì,Prefecture City,天门市,Tiānmén
49,CHN,China,13,Hubei,143,Wuhan,Dìjíshì,Prefecture City,武汉市,Wǔhàn
49,CHN,China,13,Hubei,144,Xiangfan,Dìjíshì,Prefecture City,襄樊市,Xiāngfán
49,CHN,China,13,Hubei,145,Xianning,Dìjíshì,Prefecture City,咸宁市,Xiánníng
49,CHN,China,13,Hubei,146,Xiantao,Dìjíshì,Prefecture City,仙桃市,Xiāntáo
49,CHN,China,13,Hubei,147,Xiaogan,Dìjíshì,Prefecture City,孝感市,Xiàogǎn
49,CHN,China,13,Hubei,148,Yichang,Dìjíshì,Prefecture City,宜昌市,Yíchāng
49,CHN,China,14,Hunan,149,Changde,Dìjíshì,Prefecture City,常德市|常德市,Chángdé
49,CHN,China,14,Hunan,150,Changsha,Dìjíshì,Prefecture City,长沙市|長沙市,Chángshā
49,CHN,China,14,Hunan,151,Chenzhou,Dìjíshì,Prefecture City,郴州市|郴州市,Chēnzhōu
49,CHN,China,14,Hunan,152,Hengyang,Dìjíshì,Prefecture City,衡阳市|衡陽市,Héngyáng
49,CHN,China,14,Hunan,153,Huaihua,Dìjíshì,Prefecture City,怀化市|懷化市,Huáihuà
49,CHN,China,14,Hunan,154,Loudi,Dìjíshì,Prefecture City,娄底市|婁底市,Lóudǐ
49,CHN,China,14,Hunan,155,Shaoyang,Dìjíshì,Prefecture City,邵阳市|邵陽市,Shàoyáng
49,CHN,China,14,Hunan,156,Xiangtan,Dìjíshì,Prefecture City,湘潭市|湘潭市,Xiāngtán
49,CHN,China,14,Hunan,157,Xiangxi Tujia and Miao,Zìzhìzhou,Autonomous Prefecture,湘西土家族苗族自治州|湘西土家族苗族自治州,Xiāngxī Tǔjiāzú|Miáozú
49,CHN,China,14,Hunan,158,Yiyang,Dìjíshì,Prefecture City,益阳市|益陽市,Yìyáng
49,CHN,China,14,Hunan,159,Yongzhou,Dìjíshì,Prefecture City,永州市|永州市,Yǒngzhōu
49,CHN,China,14,Hunan,160,Yueyang,Dìjíshì,Prefecture City,岳阳市|岳陽市,Yuèyáng
49,CHN,China,14,Hunan,161,Zhangjiajie,Dìjíshì,Prefecture City,张家界市|張家界市,Zhāngjiājiè
49,CHN,China,14,Hunan,162,Zhuzhou,Dìjíshì,Prefecture City,株洲市|株洲市,Zhūzhōu
49,CHN,China,15,Jiangsu,163,Changzhou,Dìjíshì,Prefecture City,常州市,Chángzhōu
49,CHN,China,15,Jiangsu,164,Huai'an,Dìjíshì,Prefecture City,淮安市,Huái'ān
49,CHN,China,15,Jiangsu,165,Lianyungang,Dìjíshì,Prefecture City,连云港市,Liányúngǎng
49,CHN,China,15,Jiangsu,166,Nanjing,Dìjíshì,Prefecture City,南京市,Nánjīng
49,CHN,China,15,Jiangsu,167,Nantong,Dìjíshì,Prefecture City,南通市,Nántōng
49,CHN,China,15,Jiangsu,168,Suqian,Dìjíshì,Prefecture City,宿迁市,Sùqiān
49,CHN,China,15,Jiangsu,169,Suzhou,Dìjíshì,Prefecture City,苏州市,Sūzhōu
49,CHN,China,15,Jiangsu,170,Taizhou,Dìjíshì,Prefecture City,泰州市,Tàizhōu
49,CHN,China,15,Jiangsu,171,Wuxi,Dìjíshì,Prefecture City,无锡市,Wúxī
49,CHN,China,15,Jiangsu,172,Xuzhou,Dìjíshì,Prefecture City,徐州市,Xúzhōu
49,CHN,China,15,Jiangsu,173,Yancheng,Dìjíshì,Prefecture City,盐城市,Yánchéng
49,CHN,China,15,Jiangsu,174,Yangzhou,Dìjíshì,Prefecture City,扬州市,Yángzhōu
49,CHN,China,15,Jiangsu,175,Zhenjiang,Dìjíshì,Prefecture City,镇江市,Zhènjiāng
49,CHN,China,16,Jiangxi,176,Fuzhou,Dìjíshì,Prefecture City,抚州市,Fǔzhōu
49,CHN,China,16,Jiangxi,177,Ganzhou,Dìjíshì,Prefecture City,赣州市,Gànzhōu
49,CHN,China,16,Jiangxi,178,Ji'an,Dìjíshì,Prefecture City,吉安市,Jí'ān
49,CHN,China,16,Jiangxi,179,Jingdezhen,Dìjíshì,Prefecture City,景德镇市,Jǐngdézhèn
49,CHN,China,16,Jiangxi,180,Jiujiang,Dìjíshì,Prefecture City,九江市,Jiǔjiāng
49,CHN,China,16,Jiangxi,181,Nanchang,Dìjíshì,Prefecture City,南昌市,Nánchāng
49,CHN,China,16,Jiangxi,182,Pingxiang,Dìjíshì,Prefecture City,萍乡市,Píngxiāng
49,CHN,China,16,Jiangxi,183,Shangrao,Dìjíshì,Prefecture City,上饶市,Shàngráo
49,CHN,China,16,Jiangxi,184,Xinyu,Dìjíshì,Prefecture City,新余市,Xīnyú
49,CHN,China,16,Jiangxi,185,Yichun,Dìjíshì,Prefecture City,宜春市,Yíchūn
49,CHN,China,16,Jiangxi,186,Yingtan,Dìjíshì,Prefecture City,鹰潭市,Yīngtán
49,CHN,China,17,Jilin,187,Baicheng,Dìjíshì,Prefecture City,白城市,Báichéng
49,CHN,China,17,Jilin,188,Baishan,Dìjíshì,Prefecture City,白山市,Báishān
49,CHN,China,17,Jilin,189,Changchun,Dìjíshì,Prefecture City,长春市,Chángchūn
49,CHN,China,17,Jilin,190,Jilin,Dìjíshì,Prefecture City,吉林市,Jílín
49,CHN,China,17,Jilin,191,Liaoyuan,Dìjíshì,Prefecture City,辽源市,Liáoyuán
49,CHN,China,17,Jilin,192,Siping,Dìjíshì,Prefecture City,四平市,Sìpíng
49,CHN,China,17,Jilin,193,Songyuan,Dìjíshì,Prefecture City,松原市,Sōngyuán
49,CHN,China,17,Jilin,194,Tonghua,Dìjíshì,Prefecture City,通化市,Tōnghuà
49,CHN,China,17,Jilin,195,Yanbian Korean,Zìzhìzhou,Autonomous Prefecture,延边朝鲜族自治州,Yánbiān Cháoxiǎnzú
49,CHN,China,18,Liaoning,196,Anshan,Dìjíshì,Prefecture City,鞍山市,Ānshān
49,CHN,China,18,Liaoning,197,Benxi,Dìjíshì,Prefecture City,本溪市,Běnxī
49,CHN,China,18,Liaoning,198,Chaoyang,Dìjíshì,Prefecture City,朝阳市,Cháoyáng
49,CHN,China,18,Liaoning,199,Dalian,Dìjíshì,Prefecture City,大连市,Dàlián
49,CHN,China,18,Liaoning,200,Dandong,Dìjíshì,Prefecture City,丹东市,Dāndōng
49,CHN,China,18,Liaoning,201,Fushun,Dìjíshì,Prefecture City,抚顺市,Fǔshùn
49,CHN,China,18,Liaoning,202,Fuxin,Dìjíshì,Prefecture City,阜新市,Fùxīn
49,CHN,China,18,Liaoning,203,Huludao,Dìjíshì,Prefecture City,葫芦岛市,Húludǎo
49,CHN,China,18,Liaoning,204,Jinzhou,Dìjíshì,Prefecture City,锦州市,Jǐnzhōu
49,CHN,China,18,Liaoning,205,Liaoyang,Dìjíshì,Prefecture City,辽阳市,Liáoyáng
49,CHN,China,18,Liaoning,206,Panjin,Dìjíshì,Prefecture City,盘锦市,Pánjǐn
49,CHN,China,18,Liaoning,207,Shenyang,Dìjíshì,Prefecture City,沈阳市,Shěnyáng
49,CHN,China,18,Liaoning,208,Tieling,Dìjíshì,Prefecture City,铁岭市,Tiělǐng
49,CHN,China,19,Nei Mongol,209,Alxa,Méng,League,阿拉善盟,Ālāshàn
49,CHN,China,19,Nei Mongol,210,Baotou,Dìjíshì,Prefecture City,包头市,Bāotóu
49,CHN,China,19,Nei Mongol,211,Baynnur,Dìjíshì,Prefecture City,巴彦淖尔市,Bāyànnào'ěr
49,CHN,China,19,Nei Mongol,212,Chifeng,Dìjíshì,Prefecture City,赤峰市,Chìfēng
49,CHN,China,19,Nei Mongol,213,Hohhot,Dìjíshì,Prefecture City,呼和浩特市,Hūhéhàotè
49,CHN,China,19,Nei Mongol,214,Hulunbuir,Dìjíshì,Prefecture City,呼伦贝尔市,Hūlúnbèi'ěr
49,CHN,China,19,Nei Mongol,215,Ordos,Dìjíshì,Prefecture City,鄂尔多斯市,È'ěrduōsī
49,CHN,China,19,Nei Mongol,216,Tongliao,Dìjíshì,Prefecture City,通辽市,Tōngliáo
49,CHN,China,19,Nei Mongol,217,Ulaan Chab,Dìjíshì,Prefecture City,乌兰察布市,Wūlánchábù
49,CHN,China,19,Nei Mongol,218,Wuhai,Dìjíshì,Prefecture City,乌海市,Wūhǎi
49,CHN,China,19,Nei Mongol,219,Xilin Gol,Méng,League,锡林郭勒盟,Xīlínguōlè
49,CHN,China,19,Nei Mongol,220,Xing'an,Méng,League,兴安盟,Xīng'ān
49,CHN,China,20,Ningxia Hui,221,Guyuan,Dìjíshì,Prefecture City,固原市,Gùyuán
49,CHN,China,20,Ningxia Hui,222,Shizuishan,Dìjíshì,Prefecture City,石嘴山市,Shízuǐshān
49,CHN,China,20,Ningxia Hui,223,Wuzhong,Dìjíshì,Prefecture City,吴忠市,Wúzhōng
49,CHN,China,20,Ningxia Hui,224,Yinchuan,Dìjíshì,Prefecture City,银川市,Yínchuān
49,CHN,China,20,Ningxia Hui,225,Zhongwei,Dìjíshì,Prefecture City,中卫市,Zhōngwèi
49,CHN,China,21,Qinghai,226,Golog Tibetan,Zìzhìzhou,Autonomous Prefecture,果洛藏族自治州,Guǒluò Zàngzú
49,CHN,China,21,Qinghai,227,Gyêgu Tibetan,Zìzhìzhou,Autonomous Prefecture,玉树藏族自治州,Yùshù Zàngzú
49,CHN,China,21,Qinghai,228,Haibei Tibetan,Zìzhìzhou,Autonomous Prefecture,海北藏族自治州,Hǎiběi Zàngzú
49,CHN,China,21,Qinghai,229,Haidong,Dìqu,Prefecture,海东地区,Hǎidōng
49,CHN,China,21,Qinghai,230,Hainan Tibetan,Zìzhìzhou,Autonomous Prefecture,海南藏族自治州,Hǎinán Zàngzú
49,CHN,China,21,Qinghai,231,Haixi Mongol and Tibetan,Zìzhìzhou,Autonomous Prefecture,海西蒙古族藏族自治州,Hǎixī Měnggǔzú Zàngzú
49,CHN,China,21,Qinghai,232,Huangnan Tibetan,Zìzhìzhou,Autonomous Prefecture,黄南藏族自治州,Huángnán Zàngzú
49,CHN,China,21,Qinghai,233,Xining,Dìjíshì,Prefecture City,西宁市,Xīníng
49,CHN,China,22,Shaanxi,234,Ankang,Dìjíshì,Prefecture City,安康市,Ānkāng
49,CHN,China,22,Shaanxi,235,Baoji,Dìjíshì,Prefecture City,宝鸡市,Bǎojī
49,CHN,China,22,Shaanxi,236,Hanzhong,Dìjíshì,Prefecture City,汉中市,Hànzhōng
49,CHN,China,22,Shaanxi,237,Shangluo,Dìjíshì,Prefecture City,商洛市,Shāngluò
49,CHN,China,22,Shaanxi,238,Tongchuan,Dìjíshì,Prefecture City,铜川市,Tóngchuān
49,CHN,China,22,Shaanxi,239,Weinan,Dìjíshì,Prefecture City,渭南市,Wèinán
49,CHN,China,22,Shaanxi,240,Xi'an,Dìjíshì,Prefecture City,西安市,Xī'ān
49,CHN,China,22,Shaanxi,241,Xianyang,Dìjíshì,Prefecture City,咸阳市,Xiányáng
49,CHN,China,22,Shaanxi,242,Yan'an,Dìjíshì,Prefecture City,延安市,Yán'ān
49,CHN,China,22,Shaanxi,243,Yulin,Dìjíshì,Prefecture City,榆林市,Yúlín
49,CHN,China,23,Shandong,244,Binzhou,Dìqu,Prefecture,滨州,Bīnzhōu
49,CHN,China,23,Shandong,245,Dezhou,Dìjíshì,Prefecture City,德州市,Dézhōu
49,CHN,China,23,Shandong,246,Dongying,Dìjíshì,Prefecture City,东营市,Dōngyíng
49,CHN,China,23,Shandong,247,Heze,Dìjíshì,Prefecture City,菏泽市,Hézé
49,CHN,China,23,Shandong,248,Jinan,Dìjíshì,Prefecture City,济南市,Jǐnán
49,CHN,China,23,Shandong,249,Jining,Dìjíshì,Prefecture City,济宁市,Jǐníng
49,CHN,China,23,Shandong,250,Laiwu,Dìjíshì,Prefecture City,莱芜市,Láiwú
49,CHN,China,23,Shandong,251,Liaocheng,Dìjíshì,Prefecture City,聊城市,Liáochéng
49,CHN,China,23,Shandong,252,Linyi,Dìjíshì,Prefecture City,临沂市,Línyí
49,CHN,China,23,Shandong,253,Qingdao,Dìjíshì,Prefecture City,青岛市,Qīngdǎo
49,CHN,China,23,Shandong,254,Rizhao,Dìjíshì,Prefecture City,日照市,Rìzhào
49,CHN,China,23,Shandong,255,Tai'an,Dìjíshì,Prefecture City,泰安市,Tài'ān
49,CHN,China,23,Shandong,256,Weifang,Dìjíshì,Prefecture City,潍坊市,Wéifāng
49,CHN,China,23,Shandong,257,Weihai,Dìjíshì,Prefecture City,威海市,Wēihǎi
49,CHN,China,23,Shandong,258,Yantai,Dìjíshì,Prefecture City,烟台市,Yāntái
49,CHN,China,23,Shandong,259,Zaozhuang,Dìjíshì,Prefecture City,枣庄市,Zǎozhuāng
49,CHN,China,23,Shandong,260,Zibo,Dìjíshì,Prefecture City,淄博市,Zībó
49,CHN,China,24,Shanghai,261,Shanghai,Zhíxiáshì,Municipality,上海|上海,Shànghǎi
49,CHN,China,25,Shanxi,262,Changzhi,Dìjíshì,Prefecture City,长治市,Chángzhì
